time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
2.600000000000000089e+00,1.320690345030361312e+00,9.303267779959316641e-01,7.512960587309613913e-02,1.320690345030361312e+00,9.303267779959316641e-01,7.512960587309613913e-02,1.298896096660367316e+00,9.876883405951377704e-01,2.028698429353794630e-01,4.335966477116112716e-01,-6.491743421523352708e-01,-6.057634434985293553e-02,-1.277402370622833239e-01,6.136235104553627168e-02,6.132000000000001165e-03
2.650000000000000355e+00,1.342331631972188299e+00,9.316029312508145033e-01,4.267088876547919796e-02,1.342331631972188299e+00,9.316029312508145033e-01,4.267088876547919796e-02,1.322623730647303875e+00,9.921147013144778759e-01,1.655368238699046479e-01,4.219818220260743713e-01,-6.477109936348836028e-01,-6.293208075253646505e-02,-1.228659351044254500e-01,6.364020498764164091e-02,6.522000000000000020e-03
2.700000000000000178e+00,1.363422405603310628e+00,9.321615057009624561e-01,1.028533908373496786e-02,1.363422405603310628e+00,9.321615057009624561e-01,1.028533908373496786e-02,1.346025027019546627e+00,9.955619646030799963e-01,1.265413517787048470e-01,4.109799873806883053e-01,-6.450734087609941714e-01,-6.508914639525817392e-02,-1.162560126949698791e-01,6.574410217339579643e-02,6.191000000000000322e-03
2.750000000000000000e+00,1.383970163689710819e+00,9.320414746862329958e-01,-2.196833135431486284e-02,1.383970163689710819e+00,9.320414746862329958e-01,-2.196833135431486284e-02,1.369094211857377452e+00,9.980267284282715590e-01,8.591347505124025119e-02,4.006537041273993127e-01,-6.414494077408132711e-01,-6.701835384710598531e-02,-1.078818064055551140e-01,6.764131617819922615e-02,5.258999999999999786e-03
2.800000000000000266e+00,1.403987525589439178e+00,9.312803570491683391e-01,-5.404080174135561521e-02,1.403987525589439178e+00,9.312803570491683391e-01,-5.404080174135561521e-02,1.391825593184628840e+00,9.995065603657316000e-01,4.370663352722470307e-02,3.969053371456855439e-01,-6.410169998365268240e-01,-6.869243636363997485e-02,-9.774743526858031828e-02,6.930171295727259595e-02,5.279999999999999971e-03
2.850000000000000089e+00,1.423783252095323970e+00,9.298910709799808050e-01,-8.609165173318178432e-02,1.423783252095323970e+00,9.298910709799808050e-01,-8.609165173318178432e-02,1.436252595526377851e+00,9.995065603657316000e-01,-4.509988523380359382e-02,3.765756053336914988e-01,-6.383515087782618558e-01,-7.010687777994108194e-02,-4.099176649937819050e-02,7.072341117352265449e-02,5.460000000000000443e-03
2.900000000000000355e+00,1.442513278151368095e+00,9.279730005137832860e-01,-1.180092271720947217e-01,1.442513278151368095e+00,9.279730005137832860e-01,-1.180092271720947217e-01,1.457937254842823105e+00,9.980267284282715590e-01,-9.145845919515815936e-02,3.694570041113138803e-01,-6.340247861186117939e-01,-7.116963199848504174e-02,-2.655076797693656232e-02,7.173160985016090174e-02,5.610000000000000403e-03
2.950000000000000178e+00,1.460820106240850125e+00,9.255077089485470587e-01,-1.497104664780253280e-01,1.460820106240850125e+00,9.255077089485470587e-01,-1.497104664780253280e-01,1.479262189957219364e+00,9.955619646030799963e-01,-1.389137044922978959e-01,3.632421198611603397e-01,-6.297236486787298748e-01,-7.193304954279776398e-02,-1.079676198572743218e-02,7.244107389535464625e-02,5.771000000000000088e-03
3.000000000000000000e+00,1.478733446106101468e+00,9.225165388886230611e-01,-1.811966489119618551e-01,1.478733446106101468e+00,9.225165388886230611e-01,-1.811966489119618551e-01,1.500222139260918963e+00,9.921147013144778759e-01,-1.872781162552294987e-01,3.632127849842856082e-01,-6.357823329642894317e-01,-7.238209283540864014e-02,6.081467343267643599e-03,7.284001748048643532e-02,5.410000000000000746e-03
3.050000000000000266e+00,1.496541751306314838e+00,9.189605143100646467e-01,-2.129857655601763433e-01,1.496541751306314838e+00,9.189605143100646467e-01,-2.129857655601763433e-01,1.520811931200061640e+00,9.876883405951377704e-01,-2.363421338615432354e-01,3.587910650800303358e-01,-6.329489596149285857e-01,-7.250007319198559230e-02,2.335636830136689213e-02,7.288728104371859640e-02,5.300000000000000024e-03
3.100000000000000089e+00,1.514013018912062414e+00,9.148916668970277222e-01,-2.446332135409226005e-01,1.514013018912062414e+00,9.148916668970277222e-01,-2.446332135409226005e-01,1.541026485551578507e+00,9.822872507286887211e-01,-2.858789635025540399e-01,3.553397257950055566e-01,-6.303109796951877897e-01,-7.227809765987432133e-02,4.124574996163143936e-02,7.260779641260774186e-02,5.479999999999999628e-03
3.150000000000000355e+00,1.531180358752042059e+00,9.103175967059404794e-01,-2.761487625256817680e-01,1.531180358752042059e+00,9.103175967059404794e-01,-2.761487625256817680e-01,1.560860814676659380e+00,9.759167619387474346e-01,-3.356505649802192792e-01,3.528615665647401589e-01,-6.279549038296566854e-01,-7.171473658581022093e-02,5.950180245453751127e-02,7.200124959425538429e-02,5.350000000000000588e-03
3.200000000000000178e+00,1.548076686141518277e+00,9.052414995337346726e-01,-3.075465077171646300e-01,1.548076686141518277e+00,9.052414995337346726e-01,-3.075465077171646300e-01,1.580310024751380826e+00,9.685831611286310761e-01,-3.854144357899738083e-01,3.559796444346132738e-01,-6.386830402932183182e-01,-7.081299338353658213e-02,7.786792807280917827e-02,7.107147255784440620e-02,5.300000000000000024e-03
